,index,Unnamed: 0,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,QUANTITYORDERED_stand,QUANTITYORDERED_norm
1184,1185,1185,10343,44.0,84.88,2,3734.72,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,141,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,0.9136688455199589,0.4175824175824176
1185,1186,1186,10367,46.0,100.0,6,4808.38,1/12/2005 0:00,Resolved,1,1,2005,Classic Cars,141,S18_3685,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,1.1191496776890155,0.43956043956043955
1186,1187,1187,10379,32.0,70.83,4,2266.56,2/10/2005 0:00,Shipped,1,2,2005,Classic Cars,141,S18_3685,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-0.3192161474943811,0.2857142857142857
1187,1188,1188,10406,65.0,100.0,1,10468.9,4/15/2005 0:00,Disputed,2,4,2005,Classic Cars,141,S18_3685,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,3.071217583295054,0.6483516483516484
1188,1189,1189,10419,43.0,100.0,3,5589.14,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,141,S18_3685,Salzburg Collectables,6562-9555,Geislweg 14,0.8109284294354305,0.4065934065934066
1189,1190,1190,10108,43.0,67.77,12,2914.11,3/3/2003 0:00,Shipped,1,3,2003,Motorcycles,62,S18_3782,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,0.8109284294354305,0.4065934065934066
1190,1191,1191,10122,35.0,49.74,16,1740.9,5/8/2003 0:00,Shipped,2,5,2003,Motorcycles,62,S18_3782,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",-0.010994899240796116,0.31868131868131866
1191,1192,1192,10135,45.0,50.36,13,2266.2,7/2/2003 0:00,Shipped,3,7,2003,Motorcycles,62,S18_3782,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,1.016409261604487,0.42857142857142855
1192,1193,1193,10146,47.0,67.14,2,3155.58,9/3/2003 0:00,Shipped,3,9,2003,Motorcycles,62,S18_3782,Gift Ideas Corp.,2035554407,2440 Pompton St.,1.2218900937735437,0.45054945054945056
1193,1194,1194,10159,21.0,64.66,8,1357.86,10/10/2003 0:00,Shipped,4,10,2003,Motorcycles,62,S18_3782,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,-1.4493607244241928,0.16483516483516483
1194,1195,1195,10169,38.0,68.39,8,2598.82,11/4/2003 0:00,Shipped,4,11,2003,Motorcycles,62,S18_3782,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,0.2972263490127889,0.3516483516483517
1195,1196,1196,10180,21.0,50.36,3,1057.56,11/11/2003 0:00,Shipped,4,11,2003,Motorcycles,62,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",-1.4493607244241928,0.16483516483516483
1196,1197,1197,10191,43.0,72.74,9,3127.82,11/20/2003 0:00,Shipped,4,11,2003,Motorcycles,62,S18_3782,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,0.8109284294354305,0.4065934065934066
1197,1198,1198,10211,46.0,54.09,8,2488.14,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,62,S18_3782,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",1.1191496776890155,0.43956043956043955
1198,1199,1199,10224,38.0,58.44,1,2220.72,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,62,S18_3782,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",0.2972263490127889,0.3516483516483517
1199,1200,1200,10237,26.0,52.22,1,1357.72,4/5/2004 0:00,Shipped,2,4,2004,Motorcycles,62,S18_3782,Vitachrome Inc.,2125551500,2678 Kingston Rd.,-0.9356586440015511,0.21978021978021978
1200,1201,1201,10252,31.0,52.84,5,1638.04,5/26/2004 0:00,Shipped,2,5,2004,Motorcycles,62,S18_3782,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",-0.4219565635789094,0.27472527472527475
1201,1202,1202,10264,48.0,54.71,3,2626.08,6/30/2004 0:00,Shipped,2,6,2004,Motorcycles,62,S18_3782,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,1.3246305098580722,0.46153846153846156
1202,1203,1203,10276,33.0,50.36,9,1661.88,8/2/2004 0:00,Shipped,3,8,2004,Motorcycles,62,S18_3782,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,-0.21647573140985277,0.2967032967032967
1203,1204,1204,10286,38.0,57.2,1,2173.6,8/28/2004 0:00,Shipped,3,8,2004,Motorcycles,62,S18_3782,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",0.2972263490127889,0.3516483516483517
1204,1205,1205,10299,39.0,55.95,3,2182.05,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,62,S18_3782,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,0.3999667650973172,0.3626373626373626
1205,1206,1206,10310,42.0,67.14,16,2819.88,10/16/2004 0:00,Shipped,4,10,2004,Motorcycles,62,S18_3782,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,0.7081880133509022,0.3956043956043956
1206,1207,1207,10319,44.0,59.06,4,2598.64,11/3/2004 0:00,Shipped,4,11,2004,Motorcycles,62,S18_3782,Microscale Inc.,2125551957,5290 North Pendale Street,0.9136688455199589,0.4175824175824176
1207,1208,1208,10330,29.0,69.63,2,2019.27,11/16/2004 0:00,Shipped,4,11,2004,Motorcycles,62,S18_3782,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,-0.6274373957479661,0.25274725274725274
1208,1209,1209,10342,26.0,55.95,8,1454.7,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,62,S18_3782,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,-0.9356586440015511,0.21978021978021978
1209,1210,1210,10355,31.0,53.47,1,1657.57,12/7/2004 0:00,Shipped,4,12,2004,Motorcycles,62,S18_3782,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-0.4219565635789094,0.27472527472527475
1210,1211,1211,10363,32.0,89.12,12,2851.84,1/6/2005 0:00,Shipped,1,1,2005,Motorcycles,62,S18_3782,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",-0.3192161474943811,0.2857142857142857
1211,1212,1212,10378,28.0,100.0,9,4609.64,2/10/2005 0:00,Shipped,1,2,2005,Motorcycles,62,S18_3782,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-0.7301778118324944,0.24175824175824176
1212,1213,1213,10390,36.0,100.0,2,5079.96,3/4/2005 0:00,Shipped,1,3,2005,Motorcycles,62,S18_3782,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,0.09174551684373221,0.32967032967032966
1213,1214,1214,10403,36.0,52.22,1,1879.92,4/8/2005 0:00,Shipped,2,4,2005,Motorcycles,62,S18_3782,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,0.09174551684373221,0.32967032967032966
1214,1215,1215,10106,41.0,100.0,17,4774.86,2/17/2003 0:00,Shipped,1,2,2003,Vintage Cars,105,S18_3856,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,0.6054475972663739,0.38461538461538464
1215,1216,1216,10119,27.0,99.52,8,2687.04,4/28/2003 0:00,Shipped,2,4,2003,Vintage Cars,105,S18_3856,Salzburg Collectables,6562-9555,Geislweg 14,-0.8329182279170227,0.23076923076923078
1216,1217,1217,10130,33.0,100.0,1,3423.75,6/16/2003 0:00,Shipped,2,6,2003,Vintage Cars,105,S18_3856,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,-0.21647573140985277,0.2967032967032967
1217,1218,1218,10143,34.0,100.0,12,3455.76,8/10/2003 0:00,Shipped,3,8,2003,Vintage Cars,105,S18_3856,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,-0.11373531532532445,0.3076923076923077
1218,1219,1219,10155,29.0,100.0,10,3622.97,10/6/2003 0:00,Shipped,4,10,2003,Vintage Cars,105,S18_3856,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,-0.6274373957479661,0.25274725274725274
1219,1220,1220,10167,34.0,100.0,6,3599.58,10/23/2003 0:00,Cancelled,4,10,2003,Vintage Cars,105,S18_3856,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,-0.11373531532532445,0.3076923076923077
1220,1221,1221,10178,48.0,100.0,9,5386.56,11/8/2003 0:00,Shipped,4,11,2003,Vintage Cars,105,S18_3856,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,1.3246305098580722,0.46153846153846156
1221,1222,1222,10186,46.0,100.0,6,4918.78,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,105,S18_3856,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,1.1191496776890155,0.43956043956043955
1222,1223,1223,10197,22.0,100.0,3,2538.8,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,105,S18_3856,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",-1.3466203083396644,0.17582417582417584
1223,1224,1224,10209,20.0,100.0,5,2498.6,1/9/2004 0:00,Shipped,1,1,2004,Vintage Cars,105,S18_3856,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,-1.552101140508721,0.15384615384615385
1224,1225,1225,10222,45.0,85.75,9,3858.75,2/19/2004 0:00,Shipped,1,2,2004,Vintage Cars,105,S18_3856,Collectable Mini Designs Co.,7605558146,361 Furth Circle,1.016409261604487,0.42857142857142855
1225,1226,1226,10249,46.0,100.0,5,5600.5,5/8/2004 0:00,Shipped,2,5,2004,Vintage Cars,105,S18_3856,Cambridge Collectables Co.,6175555555,4658 Baden Av.,1.1191496776890155,0.43956043956043955
1226,1227,1227,10262,34.0,100.0,14,4103.46,6/24/2004 0:00,Cancelled,2,6,2004,Vintage Cars,105,S18_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-0.11373531532532445,0.3076923076923077
1227,1228,1228,10273,50.0,85.75,1,4287.5,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,105,S18_3856,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,1.5301113420271288,0.4835164835164835
1228,1229,1229,10283,46.0,100.0,3,5795.54,8/20/2004 0:00,Shipped,3,8,2004,Vintage Cars,105,S18_3856,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,1.1191496776890155,0.43956043956043955
1229,1230,1230,10296,22.0,84.7,12,1863.4,9/15/2004 0:00,Shipped,3,9,2004,Vintage Cars,105,S18_3856,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,-1.3466203083396644,0.17582417582417584
1230,1231,1231,10307,48.0,86.81,6,4166.88,10/14/2004 0:00,Shipped,4,10,2004,Vintage Cars,105,S18_3856,"Classic Gift Ideas, Inc",2155554695,782 First Street,1.3246305098580722,0.46153846153846156
1231,1232,1232,10316,47.0,86.81,14,4080.07,11/1/2004 0:00,Shipped,4,11,2004,Vintage Cars,105,S18_3856,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,1.2218900937735437,0.45054945054945056
1232,1233,1233,10328,34.0,100.0,6,3815.48,11/12/2004 0:00,Shipped,4,11,2004,Vintage Cars,105,S18_3856,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,-0.11373531532532445,0.3076923076923077
1233,1234,1234,10338,45.0,100.0,2,5526.45,11/22/2004 0:00,Shipped,4,11,2004,Vintage Cars,105,S18_3856,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",1.016409261604487,0.42857142857142855
1234,1235,1235,10351,20.0,100.0,2,3374.6,12/3/2004 0:00,Shipped,4,12,2004,Vintage Cars,105,S18_3856,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,-1.552101140508721,0.15384615384615385
1235,1236,1236,10373,50.0,60.49,6,3024.5,1/31/2005 0:00,Shipped,1,1,2005,Vintage Cars,105,S18_3856,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,1.5301113420271288,0.4835164835164835
1236,1237,1237,10386,22.0,57.55,6,1266.1,3/1/2005 0:00,Resolved,1,3,2005,Vintage Cars,105,S18_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-1.3466203083396644,0.17582417582417584
1237,1238,1238,10398,45.0,100.0,17,4811.85,3/30/2005 0:00,Shipped,1,3,2005,Vintage Cars,105,S18_3856,Reims Collectables,26.47.1555,59 rue de l'Abbaye,1.016409261604487,0.42857142857142855
1238,1239,1239,10400,58.0,100.0,6,7307.42,4/1/2005 0:00,Shipped,2,4,2005,Vintage Cars,105,S18_3856,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,2.3520346707033553,0.5714285714285714
1239,1240,1240,10415,51.0,100.0,5,6209.25,5/9/2005 0:00,Disputed,2,5,2005,Vintage Cars,105,S18_3856,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,1.632851758111657,0.4945054945054945
1240,1241,1241,10104,38.0,100.0,3,5348.5,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",0.2972263490127889,0.3516483516483517
1241,1242,1242,10117,22.0,100.0,12,2780.58,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,143,S18_4027,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",-1.3466203083396644,0.17582417582417584
1242,1243,1243,10127,25.0,100.0,5,3447.0,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,143,S18_4027,Muscle Machine Inc,2125557413,4092 Furth Circle,-1.0383990600860795,0.2087912087912088
1243,1244,1244,10142,24.0,100.0,15,3791.52,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,143,S18_4027,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,-1.1411394761706077,0.1978021978021978
1244,1245,1245,10152,35.0,100.0,1,4524.1,9/25/2003 0:00,Shipped,3,9,2003,Classic Cars,143,S18_4027,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,-0.010994899240796116,0.31868131868131866
1245,1246,1246,10165,28.0,100.0,6,3337.6,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,143,S18_4027,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",-0.7301778118324944,0.24175824175824176
1246,1247,1247,10176,36.0,100.0,5,5532.12,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,143,S18_4027,L'ordine Souveniers,0522-556555,Strada Provinciale 124,0.09174551684373221,0.32967032967032966
1247,1248,1248,10185,39.0,100.0,16,5096.91,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,143,S18_4027,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,0.3999667650973172,0.3626373626373626
1248,1249,1249,10196,27.0,100.0,8,4537.08,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,143,S18_4027,Super Scale Inc.,2035559545,567 North Pendale Street,-0.8329182279170227,0.23076923076923078
1249,1250,1250,10207,40.0,100.0,1,6146.8,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,143,S18_4027,Diecast Collectables,6175552555,6251 Ingle Ln.,0.5027071811818455,0.37362637362637363
1250,1251,1251,10220,50.0,100.0,5,8258.0,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,143,S18_4027,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,1.5301113420271288,0.4835164835164835
1251,1252,1252,10230,42.0,100.0,3,7238.28,3/15/2004 0:00,Shipped,1,3,2004,Classic Cars,143,S18_4027,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,0.7081880133509022,0.3956043956043956
1252,1253,1253,10247,48.0,100.0,5,6756.0,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,143,S18_4027,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",1.3246305098580722,0.46153846153846156
1253,1254,1254,10272,25.0,100.0,5,3734.0,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,143,S18_4027,Diecast Classics Inc.,2155551555,7586 Pompton St.,-1.0383990600860795,0.2087912087912088
1254,1255,1255,10282,31.0,100.0,8,4674.8,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,143,S18_4027,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,-0.4219565635789094,0.27472527472527475
1255,1256,1256,10292,44.0,100.0,2,7140.76,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,143,S18_4027,Land of Toys Inc.,2125557818,897 Long Airport Avenue,0.9136688455199589,0.4175824175824176
1256,1257,1257,10306,23.0,100.0,16,3600.65,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,143,S18_4027,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,-1.2438798922551362,0.18681318681318682
1257,1258,1258,10314,29.0,100.0,8,4206.74,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,143,S18_4027,Heintze Collectables,86 21 3555,Smagsloget 45,-0.6274373957479661,0.25274725274725274
1258,1259,1259,10324,49.0,100.0,13,5379.71,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,143,S18_4027,Vitachrome Inc.,2125551500,2678 Kingston Rd.,1.4273709259426004,0.4725274725274725
1259,1260,1260,10337,36.0,100.0,3,5679.36,11/21/2004 0:00,Shipped,4,11,2004,Classic Cars,143,S18_4027,Classic Legends Inc.,2125558493,5905 Pompton St.,0.09174551684373221,0.32967032967032966
1260,1261,1261,10349,34.0,100.0,5,4394.84,12/1/2004 0:00,Shipped,4,12,2004,Classic Cars,143,S18_4027,Muscle Machine Inc,2125557413,4092 Furth Circle,-0.11373531532532445,0.3076923076923077
1261,1262,1262,10358,25.0,100.0,13,2528.25,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-1.0383990600860795,0.2087912087912088
1262,1263,1263,10372,48.0,100.0,6,7031.52,1/26/2005 0:00,Shipped,1,1,2005,Classic Cars,143,S18_4027,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,1.3246305098580722,0.46153846153846156
1263,1264,1264,10383,38.0,100.0,1,5340.9,2/22/2005 0:00,Shipped,1,2,2005,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",0.2972263490127889,0.3516483516483517
1264,1265,1265,10394,37.0,100.0,1,6376.58,3/15/2005 0:00,Shipped,1,3,2005,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",0.19448593292826055,0.34065934065934067
1265,1266,1266,10413,49.0,100.0,5,6896.75,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,143,S18_4027,Gift Depot Inc.,2035552570,25593 South Bay Ln.,1.4273709259426004,0.4725274725274725
1266,1267,1267,10100,22.0,86.51,4,1903.22,1/6/2003 0:00,Shipped,1,1,2003,Vintage Cars,92,S18_4409,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,-1.3466203083396644,0.17582417582417584
1267,1268,1268,10110,28.0,89.27,8,2499.56,3/18/2003 0:00,Shipped,1,3,2003,Vintage Cars,92,S18_4409,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,-0.7301778118324944,0.24175824175824176
1268,1269,1269,10124,36.0,85.59,7,3081.24,5/21/2003 0:00,Shipped,2,5,2003,Vintage Cars,92,S18_4409,Signal Gift Stores,7025551838,8489 Strong St.,0.09174551684373221,0.32967032967032966
1269,1270,1270,10148,34.0,100.0,1,3598.22,9/11/2003 0:00,Shipped,3,9,2003,Vintage Cars,92,S18_4409,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,-0.11373531532532445,0.3076923076923077
1270,1271,1271,10162,39.0,100.0,10,3912.09,10/18/2003 0:00,Shipped,4,10,2003,Vintage Cars,92,S18_4409,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,0.3999667650973172,0.3626373626373626
1271,1272,1272,10173,21.0,75.46,14,1584.66,11/5/2003 0:00,Shipped,4,11,2003,Vintage Cars,92,S18_4409,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,-1.4493607244241928,0.16483516483516483
1272,1273,1273,10182,36.0,100.0,11,3942.72,11/12/2003 0:00,Shipped,4,11,2003,Vintage Cars,92,S18_4409,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,0.09174551684373221,0.32967032967032966
1273,1274,1274,10193,24.0,97.55,15,2341.2,11/21/2003 0:00,Shipped,4,11,2003,Vintage Cars,92,S18_4409,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,-1.1411394761706077,0.1978021978021978
1274,1275,1275,10204,29.0,85.59,5,2482.11,12/2/2003 0:00,Shipped,4,12,2003,Vintage Cars,92,S18_4409,Muscle Machine Inc,2125557413,4092 Furth Circle,-0.6274373957479661,0.25274725274725274
1275,1276,1276,10213,38.0,94.79,1,3602.02,1/22/2004 0:00,Shipped,1,1,2004,Vintage Cars,92,S18_4409,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,0.2972263490127889,0.3516483516483517
1276,1277,1277,10227,34.0,100.0,11,3566.94,3/2/2004 0:00,Shipped,1,3,2004,Vintage Cars,92,S18_4409,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",-0.11373531532532445,0.3076923076923077
1277,1278,1278,10241,42.0,90.19,3,3787.98,4/13/2004 0:00,Shipped,2,4,2004,Vintage Cars,92,S18_4409,Mini Caravy,88.60.1555,"24, place Kluber",0.7081880133509022,0.3956043956043956
1278,1279,1279,10280,35.0,100.0,17,3704.05,8/17/2004 0:00,Shipped,3,8,2004,Vintage Cars,92,S18_4409,Amica Models & Co.,011-4988555,Via Monte Bianco 34,-0.010994899240796116,0.31868131868131866
1279,1280,1280,10288,35.0,80.99,6,2834.65,9/1/2004 0:00,Shipped,3,9,2004,Vintage Cars,92,S18_4409,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,-0.010994899240796116,0.31868131868131866
1280,1281,1281,10302,38.0,89.27,2,3392.26,10/6/2003 0:00,Shipped,4,10,2003,Vintage Cars,92,S18_4409,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,0.2972263490127889,0.3516483516483517
1281,1282,1282,10311,41.0,81.91,1,3358.31,10/16/2004 0:00,Shipped,4,10,2004,Vintage Cars,92,S18_4409,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",0.6054475972663739,0.38461538461538464
1282,1283,1283,10332,50.0,100.0,2,7310.0,11/17/2004 0:00,Shipped,4,11,2004,Vintage Cars,92,S18_4409,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,1.5301113420271288,0.4835164835164835
1283,1284,1284,10344,21.0,100.0,4,2203.11,11/25/2004 0:00,Shipped,4,11,2004,Vintage Cars,92,S18_4409,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",-1.4493607244241928,0.16483516483516483
1284,1285,1285,10367,43.0,62.72,8,2696.96,1/12/2005 0:00,Resolved,1,1,2005,Vintage Cars,92,S18_4409,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,0.8109284294354305,0.4065934065934066
1285,1286,1286,10380,32.0,100.0,1,3376.64,2/16/2005 0:00,Shipped,1,2,2005,Vintage Cars,92,S18_4409,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-0.3192161474943811,0.2857142857142857
1286,1287,1287,10407,6.0,90.19,3,541.14,4/22/2005 0:00,On Hold,2,4,2005,Vintage Cars,92,S18_4409,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,-2.990466965692118,0.0
1287,1288,1288,10420,66.0,92.95,6,6134.7,5/29/2005 0:00,In Process,2,5,2005,Vintage Cars,92,S18_4409,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",3.173957999379582,0.6593406593406593
1288,1289,1289,10105,41.0,82.5,10,3382.5,2/11/2003 0:00,Shipped,1,2,2003,Vintage Cars,87,S18_4522,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,0.6054475972663739,0.38461538461538464
1289,1290,1290,10117,23.0,97.42,4,2240.66,4/16/2003 0:00,Shipped,2,4,2003,Vintage Cars,87,S18_4522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",-1.2438798922551362,0.18681318681318682
1290,1291,1291,10128,43.0,92.16,1,3962.88,6/6/2003 0:00,Shipped,2,6,2003,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",0.8109284294354305,0.4065934065934066
1291,1292,1292,10142,24.0,70.22,7,1685.28,8/8/2003 0:00,Shipped,3,8,2003,Vintage Cars,87,S18_4522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,-1.1411394761706077,0.1978021978021978
1292,1293,1293,10153,22.0,83.38,6,1834.36,9/28/2003 0:00,Shipped,3,9,2003,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",-1.3466203083396644,0.17582417582417584
1293,1294,1294,10166,26.0,73.73,1,1916.98,10/21/2003 0:00,Shipped,4,10,2003,Vintage Cars,87,S18_4522,FunGiftIdeas.com,5085552555,1785 First Street,-0.9356586440015511,0.21978021978021978
1294,1295,1295,10177,35.0,74.6,8,2611.0,11/7/2003 0:00,Shipped,4,11,2003,Vintage Cars,87,S18_4522,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",-0.010994899240796116,0.31868131868131866
1295,1296,1296,10185,47.0,77.24,8,3630.28,11/14/2003 0:00,Shipped,4,11,2003,Vintage Cars,87,S18_4522,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,1.2218900937735437,0.45054945054945056
1296,1297,1297,10197,50.0,100.0,14,5090.5,11/26/2003 0:00,Shipped,4,11,2003,Vintage Cars,87,S18_4522,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",1.5301113420271288,0.4835164835164835
1297,1298,1298,10208,45.0,87.77,8,3949.65,1/2/2004 0:00,Shipped,1,1,2004,Vintage Cars,87,S18_4522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",1.016409261604487,0.42857142857142855
1298,1299,1299,10221,39.0,89.53,2,3491.67,2/18/2004 0:00,Shipped,1,2,2004,Vintage Cars,87,S18_4522,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,0.3999667650973172,0.3626373626373626
1299,1300,1300,10232,23.0,89.53,5,2059.19,3/20/2004 0:00,Shipped,1,3,2004,Vintage Cars,87,S18_4522,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,-1.2438798922551362,0.18681318681318682
1300,1301,1301,10248,42.0,75.48,11,3170.16,5/7/2004 0:00,Cancelled,2,5,2004,Vintage Cars,87,S18_4522,Land of Toys Inc.,2125557818,897 Long Airport Avenue,0.7081880133509022,0.3956043956043956
1301,1302,1302,10261,20.0,89.53,9,1790.6,6/17/2004 0:00,Shipped,2,6,2004,Vintage Cars,87,S18_4522,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,-1.552101140508721,0.15384615384615385
1302,1303,1303,10273,33.0,71.09,12,2345.97,7/21/2004 0:00,Shipped,3,7,2004,Vintage Cars,87,S18_4522,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,-0.21647573140985277,0.2967032967032967
